Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserFavourites	UserFollowers	UserTweets	UserFollowing
%23pingdemic	1420286169217122304	Wed Jul 28 07:33:05 +0000 2021	@johnredwood #pingdemic? Why are you trivialising the deaths of 129k ppl in UK?	0		Twitter Web App	Phi Deaux 950 #FBPE 🇪🇺🏳️‍🌈💚⬛🐕🏏🎓	PhiDeaux950	en	0		10590	932	2040	2861
%23pingdemic	1420285911946993664	Wed Jul 28 07:32:03 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	Stijn Smismans	smismanss	en	438		4212	880	6543	347
%23pingdemic	1420285823547809792	Wed Jul 28 07:31:42 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for Android	Marian Swetman mask-wearing woke lefty😷💙🇪🇺	MarianSwetman	en	322		29175	247	11423	532
%23pingdemic	1420285640936132608	Wed Jul 28 07:30:59 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	TONY H	Tipton21	en	497		22267	1216	84424	663
%23pingdemic	1420285477530345472	Wed Jul 28 07:30:20 +0000 2021	#Employers and #workers could have helped to avoid this ‘#pingdemic’ mess – but no one asked them - while the focus was on libertarian extremists.  https://t.co/7Xoje2ubQo	0		Buffer	Equitable Law | English - Solicitors For Business	Equitable_Law	en	0		284	485	2725	1067
%23pingdemic	1420285251994144768	Wed Jul 28 07:29:26 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter for Android	paul harvey	paulhar04305540	en	84		110362	2120	92432	3122
%23pingdemic	1420284727387377664	Wed Jul 28 07:27:21 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Stockpiling Scabiosa ⚫️	StockpilingS	en	438		4870	256	9286	323
%23pingdemic	1420284104013189120	Wed Jul 28 07:24:52 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Barry Richards	barry_richards	en	438		1906	974	53140	1306
%23pingdemic	1420284067334000640	Wed Jul 28 07:24:43 +0000 2021	@GMB just a Saturday morning kids show now. I remember when they used to hold government ministers to account, now they just report on Showbiz and go along with lies. #tiswas #torieshavegottothem #pingdemic	0		Twitter for iPhone	you’re gonna need a bigger boat.	DavidDidley	en	0		30268	397	13664	702
%23pingdemic	1420283864874897408	Wed Jul 28 07:23:55 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPad	Tony Murray 🇮🇪	tonymurraypix	en	497		1268	660	4547	1312
%23pingdemic	1420283785560612864	Wed Jul 28 07:23:36 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter Web App	Roberta Rodgers	RKRod	en	84		9744	56	33173	314
%23pingdemic	1420283610939199488	Wed Jul 28 07:22:55 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for Android	Emily Williams	gw_emily	en	322		431414	2449	117973	2219
%23pingdemic	1420283253177691904	Wed Jul 28 07:21:29 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Michael Rowley	CastleOnFire	en	497		20030	233	11505	333
%23pingdemic	1420283150782041856	Wed Jul 28 07:21:05 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for iPhone	Yvonne Shaw	YvonneShaw4	en	322		46301	602	46135	409
%23pingdemic	1420283047233167104	Wed Jul 28 07:20:40 +0000 2021	Covid19 still going up in the UK  Tories fudging the numbers  A: Reduced the number of tests available  B: Right wing media conned 10s of 1000s to uninstall the Covid19 app #pingdemic   C: If you have tested pos for CV19 in the past &amp; test pos again, you don't appear in the stats https://t.co/Az8FzwgJ0h	48		Twitter for iPad	Rab Steel 🍺⚽️❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇸	RabSteel1	en	43		42590	289	15962	816
%23pingdemic	1420282922016333824	Wed Jul 28 07:20:10 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Up_yours_johnson	BorisYours	en	438		10449	283	5971	1011
%23pingdemic	1420282901560799232	Wed Jul 28 07:20:05 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	marial Esq. 💙	marmeer	en	497		99863	222	15568	684
%23pingdemic	1420282192085851904	Wed Jul 28 07:17:16 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Tweetbot for iΟS	Jonathan Westwood 💙	wstwd	en	438		19946	359	7618	707
%23pingdemic	1420282088381718528	Wed Jul 28 07:16:52 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Jess Hamilton	AilsaGirvan	en	438		2294	130	2648	403
%23pingdemic	1420282015266623488	Wed Jul 28 07:16:34 +0000 2021	It's not a #pingdemic, it's a pandemic. The app telling people to self isolate wouldn't ping so much if the infection rate wasn't skyrocketing. The problem is the rising number of infections, not the app.	533		Twitter for iPad	JHSalford	JhSalford	en	250		2889	387	9888	431
%23pingdemic	1420281928348061696	Wed Jul 28 07:16:13 +0000 2021	@BBCr4today I do wish people would not refer to the #pingdemic It trivialises a very serious matter that has already killed 129k by implying the problem is not that people might be seriously ill and infectious but that they are told that they might be seriously ill and infectious	1		Twitter Web App	Phi Deaux 950 #FBPE 🇪🇺🏳️‍🌈💚⬛🐕🏏🎓	PhiDeaux950	en	0		10590	932	2040	2861
%23pingdemic	1420281915928625152	Wed Jul 28 07:16:10 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	John Gordon Sinclair 🕷	Jgs_x	en	438		30928	21728	60074	2093
%23pingdemic	1420281879102636032	Wed Jul 28 07:16:02 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Thelma McNamara	ThelmaMcNamara3	en	438		113483	828	100448	844
%23pingdemic	1420281869300649984	Wed Jul 28 07:15:59 +0000 2021	I gather some people are getting confused by the government's approach to the #Pingdemic.  So I'll let Johnson explain ...  #ToryCovidCatastrophe #ToryShambles https://t.co/6Glx0H85cG	155		Twitter for iPhone	Rossano Nocera 💙	rdnocera	en	70		41062	163	6154	532
%23pingdemic	1420281710302871552	Wed Jul 28 07:15:21 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Sue Nieland	SueNieland	en	438		62644	1321	210846	947
%23pingdemic	1420281631827545856	Wed Jul 28 07:15:03 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter for iPhone	Dr Peter Dilworth 💙 #Woke #FBPA #GTTO 3.5% 😷	PeterDilworth1	en	84		417457	12479	290139	13661
%23pingdemic	1420281176640663552	Wed Jul 28 07:13:14 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Angela	AngelaMarston	en	497		58728	2917	53736	4131
%23pingdemic	1420280633797001216	Wed Jul 28 07:11:05 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Matti Lindblom	mslindblom	en	497		54002	1932	57493	4977
%23pingdemic	1420280486182674432	Wed Jul 28 07:10:30 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	NoMorePlease	Pru88057472	en	497		80059	324	59526	166
%23pingdemic	1420280474040143872	Wed Jul 28 07:10:27 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Andrew F	AndrewF937	en	438		15415	28	4075	96
%23pingdemic	1420280372286341120	Wed Jul 28 07:10:02 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter for iPhone	David Wright#FBPE#antibrexit#facciamorete💙	audouin1b	en	84		112479	5363	37572	4849
%23pingdemic	1420280359342727168	Wed Jul 28 07:09:59 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Paul Byrne	byrneplan	en	497		13600	1543	134042	4993
%23pingdemic	1420280232569937920	Wed Jul 28 07:09:29 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Rebecca brown	Bexb47	en	438		19115	2559	23109	4984
%23pingdemic	1420280059244465920	Wed Jul 28 07:08:48 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Huw Davies	ButchDavies46	en	497		44678	359	13464	482
%23pingdemic	1420279952264531968	Wed Jul 28 07:08:22 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Dennis Goodwin #3.5%	dennis_goodwin	en	438		127914	2334	108565	2358
%23pingdemic	1420279841287462656	Wed Jul 28 07:07:56 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	F*CKTHETORIES💙 #NHSPAY15 💙	F__CKTHETORIES	en	438		47622	935	49181	2044
%23pingdemic	1420279793292128256	Wed Jul 28 07:07:44 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Gabrielle Kay	GabrielleKay6	en	497		428	2	287	37
%23pingdemic	1420279724681711616	Wed Jul 28 07:07:28 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Skee-Diddy 💙	skeediddleydoo	en	497		24077	8613	7811	8435
%23pingdemic	1420279637561724928	Wed Jul 28 07:07:07 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Greg Kemp	GregKemp4	en	497		8832	126	6698	262
